ingredient_id,product_ndc
22,58503-148
22,58503-156
22,62011-0353
22,62654-139
22,62654-149
22,62832-370
22,64591-1000
22,64709-177
22,0363-9776
22,66949-134
22,68586-291
22,69204-026
22,70108-070
22,70793-008
22,70994-332
22,71447-253
22,72283-022
22,72520-120
22,73696-102
22,73898-003
22,73905-001
22,73905-003
22,73905-009
22,73905-027
22,73926-752
22,73978-003
22,74683-2500
22,74763-002
22,74763-003
22,74793-0002
22,75021-002
22,75427-005
22,75743-010
22,76176-216
22,76370-0003
22,76618-001
22,76626-002
22,76904-050
22,77093-220
22,77629-131
22,77661-001
22,77715-2660
22,78346-010
22,78495-169
22,78517-711
22,78664-111
22,79016-102
22,79426-104
22,79937-007
22,79996-400
22,80176-004
22,80178-013
22,80192-196
22,80192-208
22,80588-010
22,80684-062
22,80684-064
22,80948-009
22,80969-010
22,81060-004
22,81441-008
22,81835-111
22,10129-081
22,11509-5401
22,20276-053
22,21749-128
22,21749-751
22,41190-370
22,41366-064
22,41366-065
22,41366-066
22,41366-069
22,41366-072
22,41366-073
22,47593-636
22,47993-248
22,47993-266
22,47993-287
22,50021-017
22,50021-020
22,50518-303
22,50804-876
22,51452-104
22,51452-108
22,52000-115
22,56136-032
22,56136-227
22,56136-498
22,57243-370
22,57337-114
22,57337-117
22,57337-128
22,57337-136
22,58400-011
22,58400-012
22,58503-093
22,58503-126
22,58503-138
22,58503-141
22,58503-142
22,58503-143
22,58503-147
22,58503-150
22,62440-370
22,63146-312
22,64536-1565
22,65113-1001
22,66715-5761
22,68016-370
22,69133-110
22,69790-456
22,70616-370
22,71611-021
22,72257-251
22,72284-0170
22,72288-876
22,72476-439
22,72520-102
22,72580-312
22,72580-313
22,73401-850
22,73485-001
22,73905-020
22,73905-028
22,74201-016
22,74445-630
22,74819-0106
22,75009-172
22,75262-005
22,75363-0005
22,76176-225
22,76176-227
22,76309-301
22,76369-8110
22,76891-130
22,76891-131
22,76964-101
22,77040-268
22,77050-016
22,77368-174
22,77397-101
22,77770-002
22,78346-013
22,78994-070
22,79175-013
22,79627-002
22,79685-701
22,79774-002
22,79774-003
22,79867-002
22,79885-001
22,79996-300
22,79996-900
22,80001-881
22,80176-002
22,80335-101
22,80335-104
22,80335-111
22,80335-114
22,80656-600
22,80684-033
22,80684-080
22,80704-101
22,80710-213
22,81060-002
22,81151-103
22,81731-203
22,81835-777
22,81943-202
22,82355-021
22,82874-002
22,86818-003
22,10202-100
22,11383-308
22,21749-875
22,24385-370
22,33992-3025
22,33992-3030
22,33992-3031
22,33992-3039
22,41366-050
22,41366-063
22,47993-255
22,49681-100
22,50021-007
22,50021-009
22,50518-304
22,51452-102
22,52305-001
22,54699-015
22,55910-952
22,56136-211
22,56136-226
22,56136-231
22,57337-093
22,57337-116
22,57337-121
22,57337-126
22,58400-010
22,58411-535
22,58503-092
22,58503-108
22,58503-123
22,58503-124
22,58503-127
22,58503-134
22,63146-313
22,63647-001
22,63998-364
22,66949-137
22,67751-188
22,68210-4077
22,68210-4079
22,68400-486
22,69394-004
22,69790-770
22,70000-0020
22,70415-202
22,70994-336
22,71447-401
22,71490-059
22,71630-098
22,71734-302
22,72177-281
22,72288-370
22,72520-116
22,72580-306
22,73145-002
22,73898-006
22,73905-016
22,73905-026
22,74201-104
22,74332-003
22,74793-0004
22,74819-0103
22,74819-0104
22,74835-012
22,75435-814
22,76176-228
22,76224-6314
22,77761-101
22,78280-304
22,78346-014
22,78486-220
22,78782-016
22,78940-004
22,79147-011
22,79175-014
22,79685-711
22,79805-010
22,80178-010
22,80335-106
22,80335-112
22,80335-115
22,80588-011
22,80588-012
22,80588-020
22,80588-022
22,80619-215
22,80684-052
22,80684-056
22,80684-065
22,80899-001
22,81122-133
22,81731-180
22,81813-501
22,81813-502
22,81813-506
22,82355-020
22,82825-001
22,10565-072
22,21130-151
22,21749-851
22,41366-060
22,41520-970
22,47993-265
22,47993-276
22,54622-120
22,54622-301
22,54699-016
22,55315-370
22,55526-0011
22,56136-224
22,56136-301
22,57337-096
22,57337-112
22,58503-094
22,58503-112
22,58503-125
22,58503-130
22,58503-135
22,58503-144
22,58503-154
22,58503-157
22,58503-158
22,58503-162
22,58503-802
22,58575-150
22,61577-1116
22,63148-632
22,63868-882
22,63940-876
22,65626-470
22,66715-6300
22,66949-119
22,68828-756
22,70000-0320
22,70708-073
22,70994-335
22,71447-210
22,71927-009
22,72024-770
22,72177-186
22,72520-103
22,72520-119
22,72841-301
22,73517-127
22,73743-664
22,73779-909
22,73829-107
22,73905-006
22,73905-008
22,73905-024
22,74201-268
22,74274-018
22,74793-0010
22,74819-0101
22,75262-006
22,75435-813
22,75786-107
22,76176-212
22,76176-214
22,76309-451
22,76370-0005
22,76914-222
22,77251-006
22,77715-2655
22,78257-916
22,78346-006
22,78346-017
22,78346-018
22,78795-101
22,80204-052
22,80335-103
22,80586-202
22,80619-015
22,80684-031
22,80684-054
22,80684-063
22,80684-072
22,80684-073
22,80684-081
22,80704-102
22,81428-070
22,81441-002
22,81998-001
22,83179-001
22,11344-570
22,33992-3022
22,33992-3026
22,33992-3028
22,33992-3032
22,33992-3034
22,37012-370
22,41366-061
22,41366-068
22,47993-315
22,50518-308
22,53329-002
22,53942-439
22,54860-397
22,55301-876
22,55346-3302
22,56136-033
22,56136-215
22,56136-217
22,57337-085
22,57337-127
22,58503-105
22,58503-111
22,58503-132
22,58503-160
22,59779-219
22,61369-402
22,67151-606
22,67777-010
22,68400-488
22,68998-370
22,69345-300
22,70445-415
22,70793-009
22,71101-962
22,71490-037
22,71569-370
22,71630-199
22,72033-406
22,72177-187
22,72520-101
22,72520-106
22,73145-012
22,73763-265
22,73898-005
22,73898-007
22,74200-0013
22,74201-116
22,74339-4170
22,74819-0100
22,74819-0105
22,74876-654
22,74934-091
22,75629-750
22,75981-370
22,76176-213
22,76370-0004
22,76370-0008
22,77368-072
22,77448-010
22,77448-020
22,77497-103
22,77955-002
22,77955-003
22,78270-100
22,78270-400
22,78346-008
22,78486-010
22,78868-002
22,79931-001
22,80045-313
22,80176-001
22,80178-011
22,80335-116
22,80588-021
22,80619-315
22,80684-053
22,80684-090
22,80754-001
22,81060-003
22,82355-022
22,82820-000
22,83225-100
22,11822-3700
22,21130-149
22,21749-704
22,24794-400
22,33992-3023
22,41366-019
22,41366-075
22,47593-474
22,47593-637
22,47993-245
22,50157-518
22,54699-011
22,55301-370
22,56136-233
22,56136-234
22,56136-486
22,56136-497
22,57337-123
22,57337-130
22,57337-133
22,58503-106
22,58503-109
22,58503-113
22,58575-183
22,59860-002
22,61577-1115
22,62651-061
22,63941-008
22,66949-118
22,67091-107
22,68210-4082
22,68400-498
22,69077-103
22,70146-012
22,70897-012
22,71023-440
22,71331-107
22,71358-021
22,71447-400
22,71490-035
22,71630-383
22,72283-020
22,72283-021
22,72476-370
22,72520-117
22,72580-302
22,73145-001
22,73145-005
22,73360-004
22,73905-015
22,73905-017
22,73905-018
22,73905-025
22,74201-033
22,74201-102
22,74201-108
22,74445-625
22,75115-128
22,76176-211
22,56136-212
22,56136-221
22,56136-232
22,56136-485
22,56136-496
22,57337-120
22,57337-135
22,58503-120
22,58503-129
22,58503-152
22,58503-163
22,58503-164
22,58503-165
22,58503-804
22,60742-011
22,61598-450
22,62651-063
22,63354-099
22,68210-4081
22,69842-760
22,69933-205
22,70000-0579
22,70415-203
22,70415-402
22,70793-012
22,71490-032
22,71490-033
22,71734-332
22,72033-407
22,72580-308
22,73107-106
22,73401-975
22,73763-365
22,73905-004
22,73943-945
22,74213-381
22,74339-3170
22,74690-004
22,74924-101
22,75115-467
22,75435-727
22,75540-528
22,76585-002
22,76904-040
22,76904-090
22,77239-101
22,77368-172
22,77368-173
22,77397-102
22,77427-6311
22,77770-003
22,78270-500
22,78346-019
22,78399-100
22,79096-001
22,79627-001
22,79996-200
22,80167-070
22,80176-003
22,80192-193
22,80192-204
22,80335-102
22,80335-117
22,80661-001
22,80684-036
22,80684-060
22,80684-061
22,80684-083
22,80711-002
22,80948-002
22,81181-001
22,81232-150
22,81379-001
22,81404-001
22,81428-072
22,82355-012
22,11344-370
22,11673-370
22,20276-051
22,41163-876
22,41366-055
22,41366-074
22,42199-007
22,47993-254
22,50066-611
22,50066-612
22,52410-8046
22,53125-802
22,55165-0203
22,55316-370
22,57337-107
22,57337-118
22,57337-125
22,57337-131
22,57337-132
22,57337-137
22,58345-200
22,58503-091
22,58503-137
22,58503-145
22,58503-153
22,58503-155
22,58503-159
22,60742-013
22,62651-062
22,63940-370
22,66715-6400
22,69343-222
22,70415-601
22,70793-011
22,70793-013
22,70897-009
22,70994-333
22,72177-185
22,72580-310
22,73048-002
22,73062-135
22,73763-460
22,73763-475
22,73898-002
22,73905-019
22,73905-022
22,73905-029
22,73905-031
22,73943-946
22,74200-0014
22,74201-133
22,74201-216
22,74415-003
22,74445-626
22,75037-0002
22,75115-004
22,75262-004
22,76176-215
22,76176-229
22,76585-009
22,76626-003
22,76860-001
22,77211-001
22,77497-102
22,78495-008
22,78815-203
22,79175-012
22,79996-600
22,80178-012
22,80192-197
22,80192-199
22,80684-032
22,80684-050
22,80684-051
22,80684-091
22,80969-050
22,81286-101
22,81441-001
22,81551-068
22,81813-503
22,81813-504
22,0869-0876
22,10565-076
22,11429-1003
22,33992-3024
22,36800-370
22,41163-870
22,41366-070
22,41366-071
22,47593-488
22,47993-247
22,50227-3000
22,50518-306
22,51316-002
22,53329-203
22,55118-530
22,56136-036
22,56136-214
22,56136-223
22,56136-401
22,56136-505
22,58503-110
22,58503-128
22,58503-133
22,58503-136
22,58503-139
22,58503-146
22,58503-149
22,58575-231
22,0363-0370
22,66715-0370
22,66949-117
22,66949-133
22,67151-717
22,68210-4075
22,69821-007
22,70415-302
22,71490-034
22,71897-456
22,72036-439
22,72449-102
22,72520-104
22,72520-118
22,73145-008
22,73401-849
22,73905-007
22,74201-267
22,74214-345
22,74274-014
22,74415-001
22,74415-002
22,74445-631
22,74500-0004
22,74793-0005
22,74819-0102
22,74955-020
22,75043-060
22,76176-226
22,76309-351
22,76585-006
22,76904-030
22,76964-102
22,77027-113
22,77093-221
22,77478-455
22,77922-0626
22,78154-001
22,78270-110
22,78270-300
22,78280-303
22,78346-009
22,78868-004
22,78940-002
22,79481-0010
22,79624-001
22,79774-004
22,79937-005
22,79996-350
22,79996-800
22,80174-109
22,80192-239
22,80204-049
22,80335-110
22,80335-113
22,80434-230
22,80684-071
22,81314-201
22,81446-120
22,81524-111
22,81751-001
22,81941-000
22,82355-011
22,82933-100
22,0869-0370
22,11673-439
22,21130-146
22,21749-127
22,33992-3027
22,33992-3029
22,33992-3033
22,41366-051
22,41366-052
22,41366-054
22,41366-062
22,41366-067
22,42509-034
22,43116-030
22,47993-286
22,50518-307
22,53329-840
22,54622-300
22,54699-013
22,56136-031
22,56136-034
22,56136-216
22,57337-110
22,57337-119
23,77368-388
23,77368-386
23,77368-389
23,77368-385
23,77368-387
24,77371-126
24,72459-013
24,65517-0005
24,77371-025
24,47682-234
24,0924-5203
25,77411-003
26,77419-0001
27,77419-3000
27,77419-5001
27,77419-1001
28,77435-018
28,78028-003
28,71734-264
28,71734-346
28,74002-3040
28,77435-023
28,77435-109
28,77435-114
28,79680-002
28,71734-106
28,71734-327
28,73703-127
28,77435-016
28,77435-103
28,56136-308
28,71734-326
28,77465-001
28,78724-004
28,77435-106
28,78028-002
28,78724-002
28,74602-750
28,71734-262
28,77435-006
28,77435-101
28,76906-007
28,69821-002
28,77435-012
28,77435-104
28,78724-006
28,80001-882
28,61924-351
28,71734-266
28,79680-004
28,80294-301
28,80334-0630
28,51414-911
28,75109-003
28,76896-001
28,77435-002
28,77435-010
28,82447-102
29,77435-020
29,77435-221
29,78982-002
29,78982-005
29,79293-002
29,82447-101
29,51706-928
29,52410-8090
29,52410-8092
29,55910-660
29,69842-642
29,71584-0111
29,73760-005
29,73943-950
29,76466-011
29,77465-005
29,78982-006
29,11822-0615
29,39892-0305
29,50332-0037
29,51706-958
29,53329-919
29,59898-902
29,68599-5806
29,69744-0201
29,69744-0204
29,70412-500
29,70897-001
29,71293-020
29,72471-101
29,73696-104
29,74419-700
29,77677-013
29,78982-004
29,79530-003
29,79531-003
29,81935-001
29,42961-214
29,60913-060
29,64942-1845
29,70697-806
29,71995-020
29,72202-200
29,73760-001
29,74955-021
29,75127-001
29,75127-005
29,75181-005
29,76635-004
29,78823-035
29,78823-038
29,20276-049
29,39892-0306
29,50241-014
29,51414-400
29,52410-8091
29,53118-002
29,63354-536
29,69085-466
29,71734-303
29,73818-307
29,75109-522
29,77435-220
29,78028-005
29,78724-104
29,79021-009
29,79680-006
29,80514-003
29,81331-001
29,0924-7111
29,21130-621
29,36800-624
29,37808-116
29,0363-0607
29,67777-319
29,69821-001
29,69821-004
29,69842-631
29,0498-0903
29,71521-390
29,73760-006
29,73818-305
29,73818-306
29,74351-2701
29,75109-001
29,76896-004
29,77465-004
29,78982-003
29,81991-002
29,39892-0304
29,49035-569
29,49687-0011
29,49687-0017
29,51316-001
29,69540-0036
29,70708-100
29,73030-020
29,75035-021
29,75109-501
29,75127-007
29,75269-008
29,78028-004
29,78940-001
29,78982-001
29,81079-001
29,51706-955
29,59448-010
29,61543-6174
29,68356-126
29,70972-1200
29,71105-323
29,71734-313
29,71734-323
29,71734-324
29,73760-004
29,73760-008
29,73788-106
29,75127-003
29,75670-004
29,76250-101
29,76896-003
29,76906-002
29,68599-5807
29,69744-0203
29,69821-005
29,70401-150
29,70697-801
29,70708-099
29,72518-001
29,73015-001
29,73760-007
29,74602-700
29,76896-002
29,76964-300
29,77267-009
29,77435-021
29,77465-002
29,78823-009
29,78823-026
29,78927-003
29,80969-501
29,81244-001
29,82940-214
29,30775-040
29,49687-0014
29,55550-221
29,0363-6008
29,69744-0202
29,70708-098
29,70888-001
29,71105-312
29,71734-322
29,71734-343
29,72471-100
29,73030-025
29,73788-108
29,74835-013
29,76896-005
29,76964-200
29,77267-003
29,77465-003
29,78823-018
29,79779-001
29,80190-003
29,83061-001
29,11822-0614
29,50814-002
29,64709-107
29,64942-1846
29,71734-331
29,73760-002
29,73788-103
29,75213-002
29,76896-006
29,77251-005
29,79293-001
29,81122-101
29,81614-015
29,28691-1300
29,30142-212
29,52410-4107
29,53329-918
30,77573-012
30,70766-008
30,70766-009
30,70766-007
31,77617-002
31,77617-003
31,50241-224
31,77617-004
31,77617-005
31,50241-302
31,50241-339
31,77617-009
31,50241-317
31,59764-004
31,77617-007
32,77693-010
32,79103-002
32,15751-3050
32,78706-000
32,50157-336
32,80954-000
32,79396-000
32,80684-000
32,74115-002
32,80684-001
32,80684-002
32,74642-000
32,81073-000
32,75248-000
33,77707-006
33,78156-007
33,78564-001
33,78573-002
33,79035-002
33,79937-004
33,81070-100
33,81319-112
33,90120-000
33,11344-456
33,14051-221
33,21749-700
33,21749-802
33,34645-0007
33,50814-060
33,66902-442
33,68957-2003
33,70000-0462
33,72033-104
33,72033-112
33,72146-031
33,72308-031
33,72308-032
33,73757-412
33,73833-004
33,74825-3020
33,74825-8021
33,76702-665
33,77513-003
33,77629-130
33,77908-005
33,78008-111
33,78740-005
33,82246-000
33,55718-116
33,21749-801
33,21749-805
33,40096-0700
33,50157-335
33,50814-051
33,62257-416
33,62672-608
33,62712-221
33,63742-040
33,66902-716
33,66902-750
33,71906-700
33,72033-107
33,72033-108
33,72033-115
33,72146-036
33,72308-040
33,73453-143
33,73833-003
33,74934-056
33,76420-708
33,77808-002
33,77971-016
33,78239-001
33,79021-002
33,79103-001
33,79103-003
33,79130-000
33,79147-003
33,79980-001
33,80684-005
33,80684-006
33,80684-010
33,80684-013
33,80714-034
33,10819-6007
33,21749-029
33,21749-717
33,21749-718
33,44385-7022
33,49514-280
33,53125-801
33,55305-131
33,63533-221
33,63710-002
33,63710-003
33,66902-714
33,67326-005
33,67326-006
33,71875-800
33,72033-105
33,72033-106
33,72308-033
33,74825-2031
33,74825-2071
33,74825-3022
33,74825-3024
33,76924-000
33,77595-004
33,78657-005
33,79821-002
33,79980-002
33,80684-003
33,80684-009
33,80781-094
33,90120-002
33,15828-005
33,21749-022
33,21749-027
33,21749-715
33,21749-716
33,21749-811
33,40096-0800
33,51824-020
33,61037-475
33,66902-343
33,66902-444
33,66902-722
33,68957-2000
33,70483-019
33,72033-111
33,73670-059
33,73720-2003
33,74341-194
33,75266-685
33,75990-605
33,77513-001
33,77808-003
33,78239-000
33,79347-000
33,80614-005
33,80684-008
33,81136-016
33,90120-001
33,78463-004
33,10738-178
33,10819-6008
33,21749-526
33,21749-823
33,21749-987
33,43595-867
33,55049-034
33,55049-036
33,62257-606
33,66902-643
33,66902-710
33,66902-712
33,67226-1077
33,67326-010
33,68957-2001
33,69771-007
33,69790-801
33,70412-194
33,72033-114
33,73145-010
33,73731-002
33,73833-001
33,74825-3023
33,74825-3026
33,74825-8020
33,76547-070
33,77816-502
33,77879-004
33,77939-000
33,79410-004
33,79821-004
33,79980-003
33,79980-005
33,80684-004
33,80684-012
33,21749-740
33,21749-807
33,49514-230
33,56131-800
33,62257-061
33,62257-665
33,62257-867
33,64987-0322
33,64987-6322
33,64987-6323
33,66902-720
33,72033-100
33,72033-101
33,72033-102
33,73720-1003
33,74825-2020
33,74825-5071
33,74825-8022
33,74979-003
33,75127-004
33,76702-738
33,76834-070
33,77462-012
33,78209-000
33,79052-023
33,79410-000
33,79468-001
33,79821-003
33,79821-005
33,80684-014
33,10819-3914
33,10819-6006
33,21749-028
33,21749-713
33,21749-806
33,21749-812
33,21749-822
33,21749-824
33,21749-827
33,34645-0003
33,53125-800
33,54622-121
33,55049-035
33,65601-801
33,66902-443
33,66902-482
33,66902-943
33,67502-456
33,72033-113
33,72866-014
33,73145-003
33,74825-2021
33,74825-2081
33,74825-6020
33,74825-6021
33,74934-019
33,76702-122
33,62428-800
33,63830-221
33,64233-221
33,64987-0321
33,66902-726
33,66902-843
33,67777-320
33,70412-192
33,72146-032
33,72308-034
33,72308-035
33,72697-0001
33,73145-004
33,74825-2091
33,74825-3021
33,74825-3025
33,75990-968
33,77513-002
33,77816-500
33,78304-005
33,78740-002
33,79821-006
33,11509-0401
33,13630-0161
33,21749-825
33,43595-122
33,50814-061
33,50814-062
33,50814-063
33,59503-2605
33,62257-658
33,65121-054
33,65121-069
33,74341-192
33,74545-002
33,74553-000
33,74934-002
33,75444-105
33,79116-000
33,79396-001
33,79937-003
33,79956-004
33,80684-011
33,10819-3916
33,17271-507
33,21749-530
33,21749-701
33,21749-702
33,21749-810
33,21749-826
33,21749-852
33,21749-854
33,50157-338
33,50522-221
33,54622-486
33,61037-446
33,62257-122
33,62257-738
33,62400-0004
33,62712-665
